text,image
꺼내요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/ggeo_nae_yo_002_2.png
닫아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/dad_a_yo_.png
도어락,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/do_eo_rag_201_.png
도어락비밀번호,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/do_eo_rag_bi_mil_beon_ho_201_.png
벗어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/beos_eo_yo_001_.png
벗어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/beos_eo_yo_002_.png
신문,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_mun_.png
신발-신겨주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_sin_gyeo_ju_se_yo_001_.png
신발-신겨주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_sin_gyeo_ju_se_yo_002_.png
신발장,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_jang_.png
신발주머니,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_ju_meo_ni_001_.png
신발주머니,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/sin_bal_ju_meo_ni_002_.png
열쇠,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/yeol_soe_2.png
우산,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_.png
우산,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_202_.png
우산-좀-빌려-주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_jom_bil_ryeo_ju_se_yo_001_.png
우산-좀-빌려-주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/u_san_jom_bil_ryeo_ju_se_yo_002_.png
접어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_yo_001_.png
접어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_yo_002_.png
접어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_ju_se_yo_001_.png
접어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/jeob_eo_ju_se_yo_002_.png
초인종,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/co_in_jong_.png
펴요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/pyeo_yo_001_1.png
펴요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n8_hyeon_gwan_/pyeo_yo_002_1.png
가방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ga_bang_002_.png
가방,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ga_bang_201_.png
거울,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/geo_ul_001_.png
거울,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/geo_ul_002_.png
귀걸이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/gwi_geol_i_001_.png
귀걸이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/gwi_geol_i_002_.png
금,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/geum_.png
깎아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ggagg_a_ju_se_yo_.png
나비넥타이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/na_bi_neg_ta_i_201_.png
다이아몬드,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/da_i_a_mon_deu_.png
다이아몬드,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/da_i_a_mon_deu_201_.png
단추를-끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_003_.png
단추를-풀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_pul_eo_yo_003_.png
단추를끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_001_.png
단추를끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_002_.png
단추를끼워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_ggi_weo_yo_201_.png
단추를풀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_pul_eo_yo_001_.png
단추를풀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/dan_cu_reul_pul_eo_yo_002_.png
드라이기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/deu_ra_i_gi_.png
로션,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ro_syeon_001_.png
로션,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ro_syeon_002_.png
립스틱,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/rib_seu_tig_.png
매니큐어,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mae_ni_kyu_eo_.png
매니큐어발라주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mae_ni_kyu_eo_bal_ra_ju_se_yo_.png
맬래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mael_rae_yo_.png
머리땋아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_ddah_a_ju_se_yo_001_.png
머리땋아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_ddah_a_ju_se_yo_002_.png
머리띠,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_ddi_201_.png
머리를-잘라요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_reul_jal_ra_yo_002_.png
머리를잘라요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_reul_jal_ra_yo_001_.png
머리핀,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_pin_201_.png
머리핀꽂아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_pin_ggoj_a_ju_se_yo_001_.png
머리핀꽂아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/meo_ri_pin_ggoj_a_ju_se_yo_002_.png
면도해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_do_hae_yo_001_.png
면도해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_do_hae_yo_002_.png
면봉,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_bong_001_.png
면봉,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/myeon_bong_002_.png
모자,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mo_ja_001_.png
모자,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mo_ja_002_.png
모자,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mo_ja_003_.png
모자,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mo_ja_201_.png
목걸이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mog_geol_i_001_.png
목걸이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mog_geol_i_002_.png
목걸이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mog_geol_i_201_.png
묶어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mugg_eo_yo_201_.png
묶어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/mugg_eo_ju_se_yo_003_.png
반지,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ban_ji_001_.png
반지,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ban_ji_002_.png
발라주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/bal_ra_ju_se_yo_.png
벙어리장갑,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/beong_eo_ri_jang_gab_.png
보석,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/bo_seog_.png
보석,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/bo_seog_201_.png
빗어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/bis_eo_yo_201_.png
샤워해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/sya_weo_hae_yo_001_.png
샤워해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/sya_weo_hae_yo_002_.png
선글라스,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/seon_geul_ra_seu_.png
선크림,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/seon_keu_rim_.png
세수해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/se_su_hae_yo_001_.png
세수해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/se_su_hae_yo_002_.png
손목시계,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/son_mog_si_gye_201_.png
손톱깎이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/son_tob_ggagg_i_.png
스카프,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/seu_ka_peu_.png
안경,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/an_gyeong_.png
옷장,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/os_jang_.png
옷장,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/os_jang_201_.png
옷핀,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/os_pin_.png
이를닦아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/i_reul_dagg_a_yo_2.png
잘어울려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/jal_eo_ul_ryeo_yo_1.png
장갑,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/jang_gab_001_.png
장갑,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/jang_gab_002_.png
장갑,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/jang_gab_003_.png
장갑,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/jang_gab_201_.png
조여요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/jo_yeo_yo_2.png
지갑,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ji_gab_.png
지퍼를-내려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ji_peo_reul_nae_ryeo_yo_002_.png
지퍼를-올려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ji_peo_reul_ol_ryeo_yo_002_.png
지퍼를내려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ji_peo_reul_nae_ryeo_yo_001_.png
지퍼를내려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ji_peo_reul_nae_ryeo_yo_201_.png
지퍼를올려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ji_peo_reul_ol_ryeo_yo_001_.png
지퍼를채워요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/ji_peo_reul_cae_weo_yo_201_.png
찰래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/cal_rae_yo_.png
콘텍트렌즈,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/kon_teg_teu_ren_jeu_.png
털장갑,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/teol_jang_gab_201_.png
파마,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/pa_ma_.png
팔찌,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/pal_jji_.png
패티큐어발라주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/pae_ti_kyu_eo_bal_ra_ju_se_yo_.png
향수,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/hyang_su_.png
허리띠,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/heo_ri_ddi_.png
허리띠,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/heo_ri_ddi_201_.png
헬멧,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/hel_mes_.png
화장품,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/hwa_jang_pum_.png
화장해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/hwa_jang_hae_yo_001_.png
화장해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n9_mom_ci_jang_ha_gi_/hwa_jang_hae_yo_002_.png
건조해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/geon_jo_hae_yo_.png
걸레,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/geol_re_.png
걸레,http://220.69.171.28:8080/Symbol/Symbol/gif/geol_re_.gif
걸레,http://220.69.171.28:8080/Symbol/Symbol/sunnyk/rag_sy.png
깨끗해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/ggae_ggeus_hae_yo_.png
깨끗해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/ggae_ggeus_hae_yo_201_.png
놓아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/noh_a_ju_se_yo_001_.png
놓아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/noh_a_ju_se_yo_002_.png
다리미,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/da_ri_mi_.png
먼지털어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/meon_ji_teol_eo_ju_se_yo_.png
먼지털어주세요_001,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/meon_ji_teol_eo_ju_se_yo_001_.png
물티슈,http://220.69.171.28:8080/Symbol/Symbol/additional/mul_ti_syu_.png
바닥,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/ba_dag_.png
바닥,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/ba_dag_201_.png
버려요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/beo_ryeo_yo_.png
버려주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/beo_ryeo_ju_se_yo_.png
분리수거해주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bun_ri_su_geo_hae_ju_se_yo_.png
비워주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bi_weo_ju_se_yo_001_.png
비워주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bi_weo_ju_se_yo_002_.png
빗자루,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bis_ja_ru_.png
빗자루와쓰레받이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bis_ja_ru_wa_sseu_re_bad_i_201_.png
빨래,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbal_rae_.png
빨래건조대,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbal_rae_geon_jo_dae_.png
빨래를삶아요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbal_rae_reul_salm_a_yo_.png
빨래바구니,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbal_rae_ba_gu_ni_.png
빨래집게,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbal_rae_jib_ge_.png
빨아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbal_a_ju_se_yo_001_.png
빨아주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbal_a_ju_se_yo_002_.png
뿌려주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbu_ryeo_ju_se_yo_001_.png
뿌려주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/bbu_ryeo_ju_se_yo_002_.png
섬유유연제,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/seom_yu_yu_yeon_je_.png
세탁기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/se_tag_gi_1.png
세탁기_001,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/se_tag_gi_001_.png
스펀지,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/seu_peon_ji_.png
스폰지,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/seu_pon_ji_.png
식기건조대,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sig_gi_geon_jo_dae_.png
식기세척기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sig_gi_se_ceog_gi_.png
쓰레기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sseu_re_gi_001_.png
쓰레기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sseu_re_gi_002_.png
쓰레기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sseu_re_gi_201_.png
쓰레기봉투,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sseu_re_gi_bong_tu_.png
쓰레받이,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sseu_re_bad_i_.png
쓸어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sseul_eo_ju_se_yo_001_.png
쓸어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/sseul_eo_ju_se_yo_002_.png
엎질렀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/eop_jil_reoss_eo_yo_001_.png
엎질렀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/eop_jil_reoss_eo_yo_002_.png
정리할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/jeong_ri_hal_rae_yo_.png
정리할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/jeong_ri_hal_rae_yo_201_.png
제자리,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/je_ja_ri_.png
제자리,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/je_ja_ri_201_.png
종이타월,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/jong_i_ta_weol_.png
짜요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/jja_yo_002_.png
청소기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/ceong_so_gi_1.png
청소기,http://220.69.171.28:8080/Symbol/Symbol/gif/ceong_so_gi_.gif
청소할래요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/ceong_so_hal_rae_yo_.png
청소해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/ceong_so_hae_yo_201_.png
페브리즈,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/pe_beu_ri_jeu_.png
헹궈요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/heng_gweo_yo_001_.png
헹궈요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n10_ceong_so_ha_gi_/heng_gweo_yo_002_.png
냉장고,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/naeng_jang_go_.png
냉장고,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/naeng_jang_go_201_.png
라면,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/ra_myeon_.png
라면,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/ra_myeon_201_.png
먹고싶어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/meog_go_sip_eo_yo_001_.png
먹고싶어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/meog_go_sip_eo_yo_002_.png
전자레인지,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/jeon_ja_re_in_ji_.png
전자레인지,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/jeon_ja_re_in_ji_201_.png
주스,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n11_sig_sa_ha_gi_/ju_seu_.png
교복-다려-주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/gyo_bog_da_ryeo_ju_se_yo_002_.png
교복다려주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/gyo_bog_da_ryeo_ju_se_yo_001_.png
낡았어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/nalg_ass_eo_yo_001_.png
낡았어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/nalg_ass_eo_yo_002_.png
명찰,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/myeong_cal_001_.png
명찰,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/myeong_cal_002_.png
준비해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/jun_bi_hae_yo_001_.png
준비해요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/jun_bi_hae_yo_002_.png
찢어졌어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/jjij_eo_jyeoss_eo_yo_001_.png
찢어졌어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/jjij_eo_jyeoss_eo_yo_002_.png
챙겨주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n12_deung_gyo_jun_bi_ha_gi_/caeng_gyeo_ju_se_yo_.png
가구,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n13_ga_jeon_ga_gu_/ga_gu_001_.png
가구,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n13_ga_jeon_ga_gu_/ga_gu_002_.png
가습기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n13_ga_jeon_ga_gu_/ga_seub_gi_.png
가습기틀어요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n13_ga_jeon_ga_gu_/ga_seub_gi_teul_eo_yo_.png
가습기틀어주세요,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n13_ga_jeon_ga_gu_/ga_seub_gi_teul_eo_ju_se_yo_.png
계산기,http://220.69.171.28:8080/Symbol/Symbol/n4_jib_/n13_ga_jeon_ga_gu_/gye_san_gi_2.png
